,text,target
7696,@manxclaire @NorthPoleJJ might be a worthwhile endeavour then :-) excuse for a weekend away,1
7697,@BsquaredGaming like :-),1
7698,@ParentingWT Well good luck Anne. You can always go the Indie route if you have no joy. :),1
7699,@hanpdf it's you :),1
7700,5 more days until everyone experiences OS exploits in windows and everyone has to get new computers :),1
7701,"IGN :) IGN AU Pubcast 120: The Hero We Deserve, Tengaman: Tuesday, July 21 was a celebratio... http://t.co/1KBdSVNnnL #LetsProcrastinate",1
7702,I need something to do on Tuesday.  I've got the whole day off :D,1
7703,@maryammirxa @ayeeshamirza Same here :D,1
7704,@gpeasey @brayden_jh42 @Drake_Heuertz learn how to spell ::)),1
7705,"@donnamaudmarsh @Telegraph @TelegraphNews wow, thanks Donna! Determined to get more women cycling - it's amazing &amp; changed my life :)",1
7706,@voldenuit_do follow back me pleasse :),1
7707,@dhwanidamani All set then. We just have to wait for the notification to install Windows 10 on your PC. :) ^MM,1
7708,Glorify in your infirmities! Realizing how silly we are makes us realize how suave and gentlemen our God is :),1
7709,"In other news, I'm just 34 miles from hitting my monthly mileage target, with a week to go yet :-)",1
7710,I want an iphone!!! So i could facetime people and take nice pictures cuz this samsung quality sucks  :p,1
7711,@PREMIERHOMESTX Thanks for sharing :-),1
7712,ey you've got a message from Beth :) x @BoyBruised,1
7713,"watched shes dating the gangster for the 2nd time and i realized something

i love athena's style :-)",1
7714,Current playlist :D http://t.co/PYKQLD4KHr,1
7715,"More I look at that, the more I rather fancy @tacobell right now.
:-)",1
7716,"Bye Wellington, you've been awesome, I hope we meet again. :) http://t.co/m7p3IvKggR",1
7717,@QFYvonne @chipobangach *fellow woman proud moment*...i wanna b rich so i can move there :-),1
7718,@X_Tina90 Keep your eyes peeled soon Christina! Have you signed up to our newsletter? Most offers go there first! :),1
7719,"@zysuzyy Thanks zy, let's be friend yaa :)",1
7720,@Thomoli You are welcome. Hope it helps :),1
7721,@AtmacaMert he doesnt olur :D,1
7722,@Joey_Shreds say hi :),1
7723,"https://t.co/85JGM6Oj6Q new video people, check it out :)",1
7724,@occeaneweb thanks for following :),1
7725,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x13",1
7726,Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @prettylichu,1
7727,@VikkFollows #StarSquad ⭐ Can I please get a follow? :),1
7728,@AstFtMarv @AstonMerrygold see you soon :) the things we do for him 😂,1
7729,@AmyyTheRebel :) It's from Flawless remix,1
7730,"Thank you guys, really. :) I am happy to see so many good reactions. Makes me wanna draw more and more",1
7731,Yes DAD :) https://t.co/edjdMZ78fx,1
7732,@Korku_3 thanks bro :),1
7733,@theprovidores OMG! I'm sooo jealous :),1
7734,"@manaskotru @ZomatoIN Thank you for a wonderful feedback sir, We hope to see you soon again :)",1
7735,@Humna__Khan hmm but gold is... :p,1
7736,not everyone will stay with you through out your life my dear :-),1
7737,@victoriaskyful @EXO_FANBASE he is being so damn cute :),1
7738,@vie_vanda follback :),1
7739,@HayliNic Goodnight Hayli :),1
7740,Look what arrived for me today... Super thanks Edwin Elvena and EMC. Much appreciated :D,1
7741,@lorettaramos @BryanFuller @LACMA @filmindependent @NBCHannibal it was great watching with fellow fans :D,1
7742,"@tanjalakic_ It's NEVER a bad time for a bath, if you have us Rubber Ducks with you! :-) #quacketyquack",1
7743,@JWGrieve I've sent you an email full of swearwords. :-),1
7744,Pixar's Inside Out is out today. I asked 5 @EdinUniNeuro members what's their favourite subject about the brain :) http://t.co/q404E06zET,1
7745,@1Erre I'll take the infection :),1
7746,@_Ms_R lol. it's 10:16 right now. when you just wrote. :D,1
7747,@Brandon30_ come over :),1
7748,@luckybsmith I'm dead...thank you for doing this to me :)),1
7749,@DawsePaul haha I guess I'm not a video game nerd. I do like Christophe Gans' other films though - check Brotherhood of the Wolf out :),1
7750,I have no interest in speaking to you ever again. :-),1
7751,out of sleeping pills so I've just been nocturnal these past couple days :),1
7752,Stats for the week have arrived. 1 new follower and NO unfollowers :) via http://t.co/eqARyTYK60.,1
7753,"...... and we have a special offer on this ! RRP £18.99, our price £13.99.....:)",1
7754,@corics24 @Ginebrakings Lol! Read the article first. :),1
7755,"Thanks a million for keeping an eye on our tweets, always appreciated :) @lagganmountains @Yantilly http://t.co/liCJPzz21k",1
7756,Jah Wobble and the band tour dates :D https://t.co/s2wLppEEVQ,1
7757,@FaZeMeerkatt Shout Out To Me For Being A Retard :D,1
7758,@sylar316 Nice :D,1
7759,Waking up to that. :D #50notifications @EnverGjokaj @Dichenlachman @feliciaday @HwoodHitmen  @whedonesque http://t.co/r0UhqcyGAY,1
7760,Eye check-up! :) https://t.co/RhCIc7URvG,1
7761,I LIKE PUNS :D http://t.co/jPtWXGc4tg,1
7762,@bnjmnbrstw You're part of an elite group :),1
7763,camillus pleaseee? :),1
7764,@MercedesBenzInd The only reason I would hand it back - spare tyre in the boot.. Otherwise it was true Star :-),1
7765,@DrCurlytek Cheers. Realised you weren't joking. :),1
7766,"Morning msgs :)
* love in the air * http://t.co/0OSByKav77",1
7767,quote tweet with a dm you really want and I'll surprise a few of you :),1
7768,@NickClark_1 Ahahah I'll do that too!!! :),1
7769,@ElJefe409 That's a shame - I thought we were getting somewhere. Abandoning talk with those who disagree w. you gets us nowhere! :),1
7770,contradict yourself continuously to create chaos contained in your cranium :),1
7771,Sneakers of the day :) #nike #nikeoriginal #nikeindonesia #pierojogger #skoy https://t.co/9Kt7dxxNYD,1
7772,@Calum5SOS  goodnight :),1
7773,"Happy Friday :) 

Do you have exciting plans this weekend? 

There is a winter ball here in the Falklands",1
7774,@dylanobrien @PaperTownsMovie @natandalex @johngreen @wyckgodfrey  ME! Can't wait :),1
7775,Follow :),1
7776,@Wilma2207fWilma haha! Thank you! :) 🍰,1
7777,@AwesomeAngel40 Congratulations :-) x,1
7778,"@pritterpal No problem, I'll answer your DM soon :) Thanks, Jamie-Lee",1
7779,Be sure to check out my last edit if you haven't already. :) https://t.co/N88T6qrwpI,1
7780,@_ESCN0016 @Onatsss @ljabasula @coracaronan @ANGELeeminho congraaats guysss :),1
7781,What an event it was :) @KFC_India #KFCkitchentours,1
7782,@Panasarizya23 hooh :),1
7783,@AlyssaC_HK I use Chrome :),1
7784,@5SOS_FAHUpdates thank you :) im glad to be a part of it!,1
7785,@robertcarlyle_ Hope for great success! Waiting to be released in Korea :),1
7786,"@Nada_Remah Good morning!!
And a very, very happy birthday to you! :) Have a good one!",1
7787,Late night storms&gt;&gt; thunderstorms could put me to sleep every night.. :),1
7788,Made it to our Las Vegas Hotel! :D #CircusCircus,1
7789,"congrats omgg good job for today's race :) — thankie, good job for tdy race too ((-: http://t.co/cEcw6m9H5A",1
7790,"@stumpedgirl hi there we made our final design, please check it :) https://t.co/EXt098Yq1b",1
7791,I LOVE YOU SO MUCH MA :),1
7792,@PeterRaab Good going Peter ! Keep it up :),1
7793,"@OSWreview ""The Mega Powers Expelled"" :-)",1
7794,just boughy @AaronSegaert EX kernel manager. Love the old version and the new one is even better. :) https://t.co/xgmaUZcYYf,1
7795,over slept:):):),1
7796,I love how the second I fall asleep on my back I fall into sleep paralysis :),1
7797,@ASAPOFFICIAL we love you Liza!:)😘,1
7798,@Erick_Mocha lol.Hook up :D,1
7799,"OMG, I can't believe @DanielNewman from The Vampire Diaries followed me! Thank you so much....Best day ever :)",1
7800,@Xx_tequila twice daily if it were with you :),1
7801,ThanQ @CaterFor @AlanWPhotos @CrawleySparky @tweetmidland @FiMackinnon have a gooday! #ff :),1
7802,Found some goodwill gold today :-).,1
7803,@carolak wonderful! &amp; re: your question about our #vandr workshop: https://t.co/DDpk2A4k7z I'll also send more info later today :),1
7804,@AshDawson147 @snookerfanatic @SnookerSnaps @Guillemenorca @snookermylove @SnookerFamily @SexySnooker @GrandSnookerFan Thanks Ash! :),1
7805,@Smit_Meister @scotchism So this is debatable  :),1
7806,@Prox_Tourney seed 3 beat seed 9 on solar 6-5 as shown thank you! :) http://t.co/jp3Wuu6zIK,1
7807,"Ek""@YoKoKuali: I :)""@Kreizi_: Who wants a #FF S/O??""""",1
7808,@brice_rivera I have both in love you so much :),1
7809,@TacoSec An human that be like to eat many tacos here in Mexico. The taco is the best thing in my country! Viva México :D,1
7810,Best Burger so far!do you agree? :) http://t.co/le5JAkjR4j #retweet #food #burger,1
7811,same here :D #AlDub #TheBestAngKapuso @KGFikawna @elmobenguan @chaigurl07 @Acruz_siscon @ChanoMagbuhos  https://t.co/0Y142sp2nG,1
7812,"@lovingjeonboram :) Lets take it lighter down, shall we? 

https://t.co/T74F2BtbRh

:-)",1
7813,@Jon_Clifton78 awesome :),1
7814,Sweet tooth! :) http://t.co/2U0agbiaXs #retweet #icecream #food,1
7815,Morning all... ITS BACON ROLL FRIDAY :D,1
7816,"Be patient :D ""@madeciyuu: Korean netizen are crueler than I thought. :o""",1
7817,@WforWoman #WSaleLove thank you for your best wishes :),1
7818,@Jux_Clerance elephants also enjoy the taste of the unique Marula fruit :),1
7819,"#TDIF! We will be doing our #FF shoutouts shortly! :)
- #itsamarvelthing
#Marvel http://t.co/vcDDh1ZQvV",1
7820,When one of japan's pop artist become one of my follower on IG... Nice :),1
7821,getting off 4 a while need to do homework. will probs upload tomorrow seeing i have the time 2 :),1
7822,"@huggi77 Hi Marco, the fruits and herbs in our parks are for all to view, so we hope you'll just appreciate them with your eyes. Thanks! :)",1
7823,@SocialRMadrid it's actually gonna start at 1 pm for me so :)))),1
7824,"Low self esteem ""@JennyBae_xiii: @thatothegreat I Don't Know :)""",1
7825,@jesvineh @MadihaSobtian @BarunSobtiSays patience is something i don't have but still i m a #sobtian :p,1
7826,@RehamKhan1 @UzmaDanish1 hahaha hope for ..:p,1
7827,@cuddlyyoongi my favorite account &lt;3 just too cute and aww :) thanks for making this account :) x,1
7828,@_donutbethers_ yeahh :-),1
7829,I'm giving my coworker four more minutes until i call him :),1
7830,Hey! a lot of you write me about my Deathly Hallows as Supernatural so here you go! :) http://t.co/chjAquGBW5,1
7831,@shweta_hr definitely a good news... for the consultant...:),1
7832,"Anytime @hopekapuka, anytime. :)",1
7833,@dazmoriarty nope. Up in himachal :),1
7834,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/T84tN7CzJr.,1
7835,@Jamies_Universe 2.25k is nothing to be ashamed of dude not when you've just started :-),1
7836,@KikiG4733 lol omg duh. Well go win some money :),1
7837,"Good or lucky, I don't care. :))",1
7838,@teylatte oh we're not in charge of that! our buyers just inform us that they joined the contest and won :),1
7839,finished downloading more than 10 movies and one complete tv series from last night. Now… WHERE.DO.I.START. :)))))) #moviemarathon,1
7840,@boonearth Happy birthday then :D,1
7841,Especially when your conversational skills sucks :D,1
7842,"@bluemonki ""Keep your face to the sun and you will never see the shadows"" :)",1
7843,@RobinAdamsZA @kalourd never been a fan and never owned a pair! If I'm gonna wear typical coloured shoes it'll be Cortez/Superstars! :),1
7844,@Digitalman1 @OliviaSu2 @LambyPhonics @Nick_Haigh @ReikiByKatie @garymillar @Othella_LLP @john_consult @HandDDiamonds Many Tthanks Colin :-),1
7845,"@sellosekhobela Hello :) We offer internships in luxuous hotels worldwide, sure you'll find one for you &gt;&gt; http://t.co/ydq9krcVdd",1
7846,@Rodarosexx sure babe :),1
7847,@MorrisHub @sidmouthfolk Look forward to watching those! :),1
7848,@DesignThinkMake We're so glad you discovered us! :) Let us know if you have any questions!,1
7849,"@tazzy_7 @5SOS only a pleasure, Tarryn! Shot for listening :)",1
7850,Humans basically dont want peace and calm... Otherwise they would be spreading and practicing Science and Goodness... :) :) :),1
7851,@dealwithBARBIE Hello ate #HBDMe :-):-),1
7852,@hayashi_aoki if you'd answer of course. I understand completely if you would not like too :),1
7853,See yah on Sunday @carmenkvarnen! :) https://t.co/9uSwZGSJxL,1
7854,"@NedretSirip Hey, here's your invite to join Scope as an influencer :)  http://t.co/rrIFS8s3EK",1
7855,@nivedithg yeeeeyyy Congrats .. :-) #GOHF2015 #BarsoStay,1
7856,@mhmmdeknci malese :D,1
7857,"@pascale_blakey Great, thanks lovely :-). Almost 40 responses in the first hour!!! So delighted. Some really great comments on what next.",1
7858,"http://t.co/8V7Tn5bwEK
Brilliant article in the independent! Sums up the current Labour leadership debacle perfectly. Enjoy! :)",1
7859,@officialbavaria that's awesome. Other people take much longer for that :),1
7860,"It's nice talking to someone and not using them
:)

@HDiddyNZ",1
7861,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x12",1
7862,Add my SNAPCHAT - AmyJackson21 #snapchat #snapchat #sex #wife #omegle #countrymusic #sexy :) http://t.co/cGyXtUOirt,1
7863,Downloading New Songs :),1
7864,"I just got the Five Night's at Freddy's 4 Demo and getting ready to record it, I'm super pumped for this as I'm a FNAF fanboy :D",1
7865,Off cycling with #thegrandad and @MonkeyNinjaYT :),1
7866,First Impression? :),1
7867,@sagar_meenakshi @neha8192 @AshviniYardi Hoping for a Grand SidNi Remarriage on the occasion of 1 year completion!! Congratulations! :),1
7868,Five Nights at Freddy's 4 | Night 1 ! https://t.co/Cl0YoptUAg :D,1
7869,Follow @BobOngPhrases for more quotes. :),1
7870,"@PeterLawrey People still code in those languages?:) But you're right. For me as a Java guy, PHP's notion of references is equally confusing",1
7871,@itsrkool nope :p,1
7872,@ebeck4999 @50Shades0fGrace @xoxoamymarie @VidCon @stuart_edge you met Amy?!? Ohioans stick together :),1
7873,I have been sitting here for an hour:) there is still no doctor here:) I am sitting in a hospital with no doctor:) :) :) :),1
7874,@CatrionaShearer Just let us know the best address for you :),1
7875,"@sarahnees My app is looking for influencers :) If you're interested, here's your invite http://t.co/rZgZtQ2fJT",1
7876,http://t.co/36Wal3Tkwc thanks for following!! Enjoy my tweets! :) lets be friends! Ambre Suzan 268 4,1
7877,Looking for offline #TheSims4 game guides? We've got you covered! :) http://t.co/hR3NFHrO4J,1
7878,"https://t.co/Y43d1EwWTw #MadonnaMadeMTV C'mon, ur turn #MadonnaFamily #MadonnaFans :) One more time, let's all do it. Just a few tweets each",1
7879,http://t.co/0rjSClzGhR thanks for following!! Enjoy my tweets! :) lets be friends! Beverly Martin  1277 1093,1
7880,@urihoresh mb s/he needed more coffee :-) @cotterw,1
7881,"@shree42007 thanks! You're very kind but good looks with no power kinda meaningless, no? :)",1
7882,"Common - Celebrate, never fails to get me in a good mood :)",1
7883,Trying out some face paint for our show #MuertosAtFringe :) http://t.co/tsgn8eW0As,1
7884,http://t.co/a5rmka5axn thanks for following!! Enjoy my tweets! :) lets be friends! _gta_giveaway 624 179,1
7885,@iretrogame @RetroGamerProbs @RETR0JOE @gamesyouloved @JuicyGameReview nice to see some emulation being brought up :),1
7886,@benfosterdev Indeed. May I email you for a bit more info ? :-),1
7887,@luginehiary095 well i have no idea :p,1
7888,Some of you guys are saying that you don't have omegle😁you could just use google :) that's what I'm doing,1
7889,@team_sharapova @MariaSharapova @Sugarpova @CowEvents your lil bro...ES corner? :),1
7890,"So, the enemies can simply go around it!:-) https://t.co/5pL57HsT53",1
7891,Thank you Beiruting! :) http://t.co/BPl4vWRgPU,1
7892,"I've had such a crazy, but great day today! So glad just to relax tonight though :)",1
7893,@BeingDoris thank you :) 🍰,1
7894,@EricJLyman @USATODAY @Peirce77 @shawshanck @BicyclistAbroad Thanks Eric for the mention. ou may not have wanted to do that considering.. :),1
7895,Why have i just painted my nails pink :) ???,1
7896,@_sarah_mae omg you can't just tell this and don't say more :p can't wait to know !!!! ❤️,1
7897,@Vikkstar123 @VikkFollows done :D,1
7898,@nerazktm I have no idea :) cc @ameetdhakal  :),1
7899,@PhilRAWRLester okay then :),1
7900,This earth. . . :D http://t.co/GRhJWbdkvk,1
7901,@Tyraid well at least it'll be refreshing :p,1
7902,who cares? :D haha,1
7903,":)
:)
:) meoooowwww
wolf wolf wolf barkkkkkkkiiideee bark",1
7904,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x11",1
7905,@taofikabdul Routine is great as long as you enjoy the view at the end of it https://t.co/yQ7kCC5YkQ - Thanks for the favourite :),1
7906,@janesgravity oh cool :D Hope you like it!,1
7907,@hugme1demi thanks bro ! :D x,1
7908,@majesticnobhd I DREW ALEKS :D,1
7909,it's for you to find out. :) — i know you haha http://t.co/zWNDmVbOED,1
7910,"@sarcxstic Awh, Good luck upgrading! :)",1
7911,"Kumpul cantik ganteng ~ :) (with Kresna, jelly, and 3 others at Simon &amp; Sons) [pic] — https://t.co/n5N8XWYLXZ",1
7912,Thanks Lesley! Lovely to see you. Have fun in France :)  https://t.co/QTaRgYBqy1,1
7913,Here's a life lesson you can teach your kids this weekend :) http://t.co/xdkILWu46Y,1
7914,@HelenAnn_Davies Thanks Helen! Keep in touch and if you ever want to do any filming with the blood service you know where I am! :),1
7915,@CaptainTabouli :D you are welcome,1
7916,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/4qZ74PcLA5.,1
7917,@KennyFarq @schofieldkevin Great stuff :),1
7918,OOPS!!  We can see your panties :) http://t.co/Uek1fHy60o http://t.co/WRWIjFNfKi,1
7919,"Lion &amp; Japanese landscapes. I made this for you artworkbylie  :) 
#judo #fridays #mornings… https://t.co/tJc1yAr7EA",1
7920,"@athrawestokio @AdeccoWaytoWork @AdeccoJapan finished my presentation !!
thank you :) 

#KunoriforCEO #CEO1Month",1
7921,when u really wanna watch daredevil but there are no more episodes of daredevil to watch so u despondently re-watch old eps :)):))):))),1
7922,@glitchim Online :),1
7923,@cekimmr_23 welcoma.have A nice day :),1
7924,@caramelatte_ @bravefrontiergl I favor tridon more cause he's a tank :p,1
7925,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/6mQQlYgjs6.,1
7926,@Blossom__Joy I can save only 21pics but master nim say that there're 22pics. So I asked you how many pics can you see? :)),1
7927,Kebun is an adorable spot in Ubud! Waiting for the #ladyposse  :) no better place for it! Xoxoxo https://t.co/dfkZkrKiZz,1
7928,I have always felt this way... life is just beginning :) http://t.co/ZpdxQlnvJ6,1
7929,"Sneak peek of some items from our August collection.
Stay tuned :) inbox for orders and prices :) http://t.co/l3yocj6Y8h",1
7930,bc I really don't feel like reading :-) http://t.co/OpmjKJ66O1,1
7931,@PB_Furniture thanks peeps :)) @whittakerdesig1 @smart_bn @Klick_Business @makeyoucontent @REDlineCC @RedBizUK @earlybiz #HappyWeekend all!,1
7932,I have not been this happy for such a long time :),1
7933,therealgolden47  thanks for the follow !! hope you enjoy my work :-) :-) :-) :-) :-) #girlfriendsmya… https://t.co/8G7sXiNBNL,1
7934,"@FrogzLegzMummy @clubtrayfishing @FieldLeisure @TeamFell Morning All, Thanks for joining us and a Happy Friday to you! :-)",1
7935,Lol :D Hilarious :D https://t.co/iUbE0qmIXp,1
7936,Big thanks to everyone! Couldn't have done it without all the support! :) @HIT_LondonCity @BaxterStorey @GBCookBook @Bschefacademy,1
7937,@keevacrampton @AineAbbott1998 I always forget to tag ppl:):):),1
7938,@KageYashsa Probably yes :p,1
7939,@leedslwt this makes me so :))),1
7940,@Oloni great :),1
7941,How about you just have a nice convo like a normal person instead of posting how u feel about 200 of your closest twitter friends :-),1
7942,@nidhik6907 hope U'll njoy followingg me :),1
7943,I'm more active on @waTAOwat and I'm near to making this account private so... :D,1
7944,Close your eyes :)),1
7945,@itradeland that's one of mine. Button pusher. Out soon :),1
7946,@SpringwellLife thank you so much for having us! We're glad you enjoyed it :-),1
7947,@rebelwithany Thank you Pri. :),1
7948,@DanGodOfWar thank you! :),1
7949,@2turntsav I'm not gonna freak out :::::),1
7950,"I second that, simply stunning! :D https://t.co/E9q4mgeTz4",1
7951,OMG!! I can't wait for this!!! I miss everyone!! Wooohooo!! :)) https://t.co/1iiqA9Aa2s,1
7952,@cjtyless hello cutie :),1
7953,@josephcaptures sure! go cuss out some teenage girls and post a video of it! i'm sure the feedback will be amazing :),1
7954,Have a great session @BeckieJPhoto. Hope you've got that #fridayfeeling :-),1
7955,First meeting of three today. Ace way to end the week :) https://t.co/7IDziFkG1E,1
7956,"Morning everyone, have a lovely day and a fab weekend :-) x",1
7957,Belated happy bday sauce! :) http://t.co/AeQelim2C8,1
7958,Hi livi fowles : oliviafowles891 Do you want to get FREE iPhone 6? Hurry check my bi0. Thx :) https://t.co/x8hlsZudXr,1
7959,Followed ya :) https://t.co/gKTQxsd4PB,1
7960,"Burnout ? no more !! :D
http://t.co/g1VYf8OFnX
#JohnForCEO #CEO1Month @AdeccoWaytoWork @AdeccoMalaysia",1
7961,@Rosebud_Blush @fly_t_girl @foxxie75 @hayleyy2k @LucyoBailey @JodieCassidy4 thank you! :) x,1
7962,@mgallizzi it was a great read Matthew! Really interesting and thought provoking :),1
7963,@RegaJha @SheikhImaan Is this not against IndianKulture .. I oppose :).. happy anniversary :),1
7964,@ohstylesss please give them to @chitownniall thanks :),1
7965,@Biker_Babe_SA happy Friday biker babe :),1
7966,@angel_mahiyaa @apki_jasmine @pagallarkee @sweet_heena ya dis sounds lyk a gud idea :),1
7967,Ohhh who will find me??? #GoodMorning #Friday :) https://t.co/JrmE17RGv3,1
7968,"@grrl_afraid Oh course, I gained weight bcus I used to be a rubbish veggie but now I've learned to balance everything now! :-)",1
7969,Can Steph come with me back to NJ? :),1
7970,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x10",1
7971,@Kentsson have a wonderful day! Thank you :-),1
7972,"@RealCrimeMag Twitter is not allowing me to retweet my blog post - since it's about you, I thought you'd be interested.  Link in my feed :-)",1
7973,@Periplus_Store You're welcome and thanks for exploring and retweeting :),1
7974,@Neo_Einstein Smart boy. :),1
7975,@Shana_Banana_44 Cheers :) xx,1
7976,@monolifemusic Aa soon as I get it to a listenable/cohesive point let's meet. Be great to get some feedback :-)),1
7977,"@Keith_Russell @jayutd1999 @seamus_bannon Seems like people use MEN as the source,so nothing new i guess. Just gossip :)",1
7978,Hi alex : heswifi Do you want to get FREE iPhone 6? Hurry check my bi0. Thx :) https://t.co/UaAjJIsNLk,1
7979,@thenwchica thank you :) 🍰,1
7980,@NonEvans got mine done at 7am this morning :-),1
7981,@Beer52HQ looking forward to them :-),1
7982,@Inugamikun Wub Cerbchan? :D,1
7983,Hi .. : Jarraaaaa Do you want to get FREE iPhone 6? Hurry check my bi0. Thx :) https://t.co/MgApQcXPgj,1
7984,@OurLitEscapades Morrrrning :) how are you? I snoozed off again. I go home today :),1
7985,"@appveyor clicksco

thanks :)",1
7986,"It's better to be gay and lesbian than be a rigid theocratic, right wing fundamentalist Islamist. :) @anujkg25 @taslimanasreen @mkatju #lgbt",1
7987,"@bachovski Thanks for the feedback, I'll take it next Tuesday :)",1
7988,Hi brianaaaa : BrianaZabrocki Do you want to get FREE iPhone 6? Hurry check my bi0. Thx :) https://t.co/3IbSwpy54w,1
7989,Last night's sky :) #holiday #sunshine #sky #pretty https://t.co/FQ6dQHqW8U,1
7990,"@NickRomanTV @knovak832_novak well said, your right this episode was fantastic..:) #BATB clap clap clap",1
7991,@Can128_ Awesome! Glad its all working now :) Always here if you need us. MKa,1
7992,@eminem #DearSlim Did u get an offer to play in the film but u had to turn it down cause your summer body wasn't ready yet :D ?,1
7993,"""The Mega Powers Expelled"" :-) @thewadekeller @prowrestlingnet @cagesideseats @johnreport",1
7994,@LindsayWicker Thanks for the retweet my friend :),1
7995,@WilliamHC3 Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),1
7996,I think that everyone has :-) https://t.co/d3XXsX6yeK,1
7997,@EvokingMaster *dies whilst hugging an Aki* yaaay! :D,1
7998,Looking for fun? KIK : thencerest547 #kik #kiksexting #sex #followback #l4l #indiemusic #kikgirl :) http://t.co/PdvQw0QAQq,1
7999,@_mahzo oh cool it worked. Cheers :),1
8000,Snapchat me : sexyjudy19 #snapchat #kikmeboys #tagsforlikes #pussy #gay #indiemusic #sexo :) http://t.co/aAK0phT3GE,1
8001,@kingsheadgford Love that song! :),1
8002,"A great end to the work week! Sunshine, low humidity. 87. Changes over the weekend. Details on @6abc this AM. :)",1
8003,@valentinecakes my birthday is today. How about a promotional cake?I swear I will walk on nails for that :-),1
8004,you always seemed to like my sloppy second's : ),1
8005,"@biltongstmarcus Hi, do you stock Marmite Cheese Spread at all? Thanks :)",1
8006,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x9",1
8007,@BellissimaEx @MarriedtoaGeek1 @b_ecki @ablokeseyeview Thank you :),1
8008,"@snowzrfr @AndrewAlexMac @LuciHolland @caiitlinz @IGDAScotland indeed, wonderful to see everyone :) great night!",1
8009,@psycothichar okay start :D,1
8010,@nicagaray thank you Nic!!!!!!!!! :)) hang soon sa taft ahh!!,1
8011,@SWEarlyMusic Thank you so much for helping to spread the word about us being finalists in the National Lottery Awards! :-),1
8012,@SlyCat @sjcanadensi someone mention Usagi? Loooooove him!! :D,1
8013,"WOWWWW, Thanks a lot team :) ❤💙💚💕❤💙💚💕  ❤💙💚💕❤💙💚💕 via @ManoharRpm",1
8014,@uanhes94 lETS BE FRIENDS :)))))),1
8015,Lepas dah sembuh ni sibuk balik so its okay la kins. You wont be thinking anything else except ur studies :),1
8016,#Gotham sneak peek :) https://t.co/WKwsm5XvOW,1
8017,@LxJffrs Thanks Alex. :-),1
8018,Mine too :) https://t.co/jdumAxgzH0,1
8019,its soo hot #sunnyday #sunshine sun is smiling at me LOL :),1
8020,@absoluteradio @OC Fuck texting you funny dudes+dudettes :) Costs me a ~#Flippin' ~#Fortune500 I'm in ~#DivineDiscontent;}~the ~#AmNotness}~,1
8021,no thanks ah :))) https://t.co/53Y8kOT4Rm,1
8022,"@MaxivisionEye WOWWWW, Thanks a lot team :) ❤💙💚💕❤💙💚💕  ❤💙💚💕❤💙💚💕",1
8023,"Hey @globmobcom Thanks For Following :) 

#AutoFollow #TeamFollowback http://t.co/chhWQ9DHgO via http://t.co/xMohgOWIVJ",1
8024,Geer bat mz yang deennya jehwan :),1
8025,@Maddo1970 @RomeroJos01 @WhitbyWhatsOn Thank you. Glad you enjoyed! :-),1
8026,"Good morning @Krona_design, we look forward to seeing you at @SkyFallHove soon. Have a good day! :) https://t.co/1QDoh0aHeS",1
8027,"Hey @Indie_Shell Thanks For Following :) 

#AutoFollow #TeamFollowback http://t.co/chhWQ9DHgO via http://t.co/xMohgOWIVJ",1
8028,@mjpoukkula have a good weekend!  :),1
8029,Short stream tomorrow at 11:00 AM! Fun day today thanks all :D,1
8030,@MyDayInProperty @robblackie Hi Julie :) Not bad thanks....you?,1
8031,"Hey @Hired_NYC Thanks For Following :) 

#AutoFollow #TeamFollowback http://t.co/chhWQ9DHgO via http://t.co/xMohgOWIVJ",1
8032,5SOS Calum5SOS Luke5SOS Ashton5SOS Hey guys! PLEASE follow ✧｡ Chelny ｡✧ :),1
8033,@ffsjason I'm not. datz you. :-),1
8034,Goodnight from Jeremy :),1
8035,@valleymillshop A big Hello - We've just sent you an email :),1
8036,@TheoGfeller Thanks my friend and Wonderful Friday to you too :)),1
8037,"can't sleep, fmt 4 dat dm :)))",1
8038,@lucasbluesea and i also don't know what to tweet so :),1
8039,@TarekTamo @NourH92 hahahahaha law I can make it happen I would do it in a heartbeat :D,1
8040,@L3THXL @JB_Voxy @CodyPotions an already clutching shit...... foh homie :),1
8041,What a great idea... :-) http://t.co/3ho3OZhLqC,1
